id,start,end,measurable,room,subject,home
7077637,2021-03-14 16:08:42.737+00,2021-03-14 16:09:10.887+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077638,2021-03-14 16:09:34.368+00,2021-03-14 16:10:13.434+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077639,2021-03-14 16:10:18.045+00,2021-03-14 16:11:03.899+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077641,2021-03-14 16:11:10.625+00,2021-03-14 16:11:32.16+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077643,2021-03-14 16:22:11.358+00,2021-03-14 16:24:11.847+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077644,2021-03-14 16:24:12.518+00,2021-03-14 16:24:49.178+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077646,2021-03-14 17:13:57.172+00,2021-03-14 17:14:28.036+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077647,2021-03-14 17:14:01.823+00,2021-03-14 17:14:46.322+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077649,2021-03-14 17:22:09.97+00,2021-03-14 17:22:40.989+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077650,2021-03-14 17:22:16.016+00,2021-03-14 17:22:53.509+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077652,2021-03-14 18:47:26.452+00,2021-03-14 18:48:27.846+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077654,2021-03-14 19:06:51.133+00,2021-03-14 19:07:33.475+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077655,2021-03-14 19:07:06.521+00,2021-03-14 19:08:21.046+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077657,2021-03-14 19:08:21.079+00,2021-03-14 19:08:51.772+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077659,2021-03-14 20:02:55.137+00,2021-03-14 20:03:48.634+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077660,2021-03-14 20:07:00.432+00,2021-03-14 20:07:38.189+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077662,2021-03-14 20:07:11.835+00,2021-03-14 20:08:16.039+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077663,2021-03-14 20:07:47.255+00,2021-03-14 20:08:17.954+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077669,2021-03-14 20:12:56.516+00,2021-03-14 20:13:34.068+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077671,2021-03-14 20:13:03.937+00,2021-03-14 20:13:40.415+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077672,2021-03-14 20:13:44.101+00,2021-03-14 20:14:15.248+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077674,2021-03-14 20:14:07.692+00,2021-03-14 20:14:59.39+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077676,2021-03-14 20:14:26.606+00,2021-03-14 20:15:24.45+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077677,2021-03-14 20:15:06.586+00,2021-03-14 20:15:50.931+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077679,2021-03-14 20:15:28.599+00,2021-03-14 20:16:46.515+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077680,2021-03-14 20:17:09.236+00,2021-03-14 20:19:10.053+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077682,2021-03-14 20:19:35.583+00,2021-03-14 20:20:57.197+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077683,2021-03-14 20:20:52.232+00,2021-03-14 20:21:23.295+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077685,2021-03-14 20:21:58.461+00,2021-03-14 20:22:37.226+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077686,2021-03-14 20:23:50.076+00,2021-03-14 20:24:27.604+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077688,2021-03-14 20:23:38.56+00,2021-03-14 20:24:46.565+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077690,2021-03-14 20:24:25.078+00,2021-03-14 20:24:55.847+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077691,2021-03-14 20:25:40.234+00,2021-03-14 20:25:55.649+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077693,2021-03-14 20:26:02.394+00,2021-03-14 20:26:17.935+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077694,2021-03-14 20:27:29.834+00,2021-03-14 20:28:23.473+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077696,2021-03-14 20:28:27.41+00,2021-03-14 20:28:48.788+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077698,2021-03-14 20:28:57.569+00,2021-03-14 20:29:34.367+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077699,2021-03-14 20:41:29.445+00,2021-03-14 20:42:29.646+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077701,2021-03-14 21:09:40.503+00,2021-03-14 21:10:16.42+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077702,2021-03-14 21:09:13.138+00,2021-03-14 21:10:18.335+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077704,2021-03-14 21:26:58.921+00,2021-03-14 21:27:38.538+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077705,2021-03-14 21:27:54.832+00,2021-03-14 21:28:46.249+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077707,2021-03-14 21:28:53.271+00,2021-03-14 21:30:01.061+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077709,2021-03-14 21:30:01.963+00,2021-03-14 21:32:58.955+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077710,2021-03-14 21:45:37.645+00,2021-03-14 21:46:54.811+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077712,2021-03-14 21:47:03.037+00,2021-03-14 21:47:19.083+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077713,2021-03-14 21:47:20.612+00,2021-03-14 21:47:42.324+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077715,2021-03-14 21:48:02.981+00,2021-03-14 21:48:26.803+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077716,2021-03-14 21:48:16.868+00,2021-03-14 21:49:04.815+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077718,2021-03-14 22:34:34.489+00,2021-03-14 22:35:05.209+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077720,2021-03-14 22:34:38.95+00,2021-03-14 22:35:10.068+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077721,2021-03-14 22:42:12.24+00,2021-03-14 22:42:43.389+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077723,2021-03-14 22:42:16.226+00,2021-03-14 22:42:47.076+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077724,2021-03-14 22:45:02.885+00,2021-03-14 22:45:19.104+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077726,2021-03-14 22:45:03.403+00,2021-03-14 22:45:39.872+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077727,2021-03-15 00:04:33.465+00,2021-03-15 00:05:09.444+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077729,2021-03-15 00:05:06.697+00,2021-03-15 00:05:28.824+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077731,2021-03-15 00:05:43.94+00,2021-03-15 00:06:14.651+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077732,2021-03-15 00:39:58.856+00,2021-03-15 00:40:53.039+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077734,2021-03-15 00:40:38.267+00,2021-03-15 00:41:14.882+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077736,2021-03-15 00:40:44.14+00,2021-03-15 00:41:15.211+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077737,2021-03-15 00:43:54.162+00,2021-03-15 00:44:25.241+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077739,2021-03-15 00:43:57.173+00,2021-03-15 00:44:27.91+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077740,2021-03-15 00:46:55.785+00,2021-03-15 00:47:11.129+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077742,2021-03-15 00:46:59.463+00,2021-03-15 00:47:30.17+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077744,2021-03-15 00:47:04.689+00,2021-03-15 00:48:18.979+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077745,2021-03-15 00:49:47.631+00,2021-03-15 00:50:18.723+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077747,2021-03-15 00:48:26.306+00,2021-03-15 00:50:45.801+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077748,2021-03-15 03:06:34.447+00,2021-03-15 03:07:19.614+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077750,2021-03-15 03:09:17.391+00,2021-03-15 03:10:22.824+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077751,2021-03-15 03:21:56.882+00,2021-03-15 03:22:28.381+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077753,2021-03-15 07:59:53.406+00,2021-03-15 08:00:51.761+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077755,2021-03-15 08:04:18.532+00,2021-03-15 08:05:14.201+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077756,2021-03-15 09:35:11.299+00,2021-03-15 09:35:42.548+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077758,2021-03-15 09:58:56.53+00,2021-03-15 10:00:14.058+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077759,2021-03-15 10:00:16.615+00,2021-03-15 10:01:53.376+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077761,2021-03-15 10:02:45.974+00,2021-03-15 10:03:17.246+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077763,2021-03-15 10:03:27.575+00,2021-03-15 10:03:58.661+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077764,2021-03-15 10:04:13.077+00,2021-03-15 10:04:50.384+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077766,2021-03-15 10:04:19.674+00,2021-03-15 10:04:51.127+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077767,2021-03-15 10:06:49.02+00,2021-03-15 10:07:41.984+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077769,2021-03-15 10:07:21.066+00,2021-03-15 10:09:51.193+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077770,2021-03-15 10:09:54.902+00,2021-03-15 10:10:39.647+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077772,2021-03-15 10:11:02.91+00,2021-03-15 10:13:18.982+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077773,2021-03-15 10:19:06.979+00,2021-03-15 10:19:37.686+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077775,2021-03-15 10:35:34.639+00,2021-03-15 10:35:50.423+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077776,2021-03-15 10:35:52.977+00,2021-03-15 10:37:24.449+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077778,2021-03-15 10:37:35.847+00,2021-03-15 10:37:58.805+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077780,2021-03-15 10:38:15.203+00,2021-03-15 10:38:39.243+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077781,2021-03-15 10:39:21.273+00,2021-03-15 10:39:36.864+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077783,2021-03-15 10:39:48.219+00,2021-03-15 10:40:54.72+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077784,2021-03-15 10:41:14.223+00,2021-03-15 10:41:30.115+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077787,2021-03-15 10:41:31.216+00,2021-03-15 10:41:47.294+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077788,2021-03-15 10:41:59.362+00,2021-03-15 10:42:23.671+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077791,2021-03-15 10:42:26.885+00,2021-03-15 10:43:05.108+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077793,2021-03-15 10:43:16.792+00,2021-03-15 10:43:59.677+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077795,2021-03-15 10:44:35.833+00,2021-03-15 10:45:58.969+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077797,2021-03-15 10:46:01.29+00,2021-03-15 10:46:28.298+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077798,2021-03-15 11:04:52.464+00,2021-03-15 11:05:26.876+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077800,2021-03-15 11:05:49.777+00,2021-03-15 11:06:25.517+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077829,2021-03-15 11:06:49.742+00,2021-03-15 11:07:04.961+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077832,2021-03-15 11:07:27.081+00,2021-03-15 11:08:08.644+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077834,2021-03-15 14:10:13.547+00,2021-03-15 14:10:58.862+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077836,2021-03-15 14:15:30.899+00,2021-03-15 14:16:27.369+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077839,2021-03-15 14:16:18.998+00,2021-03-15 14:17:21.594+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077841,2021-03-15 14:17:23.115+00,2021-03-15 14:17:52.841+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077843,2021-03-15 14:37:19.747+00,2021-03-15 14:37:56.569+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077844,2021-03-15 14:38:02.792+00,2021-03-15 14:38:18.8+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077847,2021-03-15 14:38:19.153+00,2021-03-15 14:38:34.964+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077848,2021-03-15 14:42:10.409+00,2021-03-15 14:42:34.386+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077850,2021-03-15 14:42:38.565+00,2021-03-15 14:43:49.113+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077853,2021-03-15 14:43:50.974+00,2021-03-15 14:44:27.498+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077854,2021-03-15 14:54:06.047+00,2021-03-15 14:54:55.793+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077857,2021-03-15 14:55:11.15+00,2021-03-15 14:55:33.197+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077859,2021-03-15 14:55:37.582+00,2021-03-15 14:56:27.754+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077861,2021-03-15 15:47:16.808+00,2021-03-15 15:47:45.147+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077862,2021-03-15 15:47:47.512+00,2021-03-15 15:48:47.802+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077865,2021-03-15 15:49:31.782+00,2021-03-15 15:51:07.225+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077867,2021-03-15 15:51:30.298+00,2021-03-15 15:52:38.141+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077870,2021-03-15 16:08:19.18+00,2021-03-15 16:08:34.319+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077872,2021-03-15 16:08:35.7+00,2021-03-15 16:10:41.528+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077873,2021-03-15 16:19:34.695+00,2021-03-15 16:20:12.065+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077875,2021-03-15 16:20:23.29+00,2021-03-15 16:20:45.73+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077878,2021-03-15 16:20:53.965+00,2021-03-15 16:21:09.616+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077880,2021-03-15 16:21:13.349+00,2021-03-15 16:21:34.861+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077883,2021-03-15 16:21:42.271+00,2021-03-15 16:21:58.085+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077885,2021-03-15 16:22:01.749+00,2021-03-15 16:22:23.331+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077888,2021-03-15 17:36:05.202+00,2021-03-15 17:36:58.951+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077890,2021-03-15 17:36:59.789+00,2021-03-15 17:37:30.248+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077893,2021-03-15 17:37:13.837+00,2021-03-15 17:37:50.67+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077895,2021-03-15 17:37:22.268+00,2021-03-15 17:38:07.427+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077897,2021-03-15 17:42:35.795+00,2021-03-15 17:43:07.238+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077900,2021-03-15 17:42:31.013+00,2021-03-15 17:43:08.185+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077902,2021-03-15 17:43:19.21+00,2021-03-15 17:44:04.327+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077905,2021-03-15 17:43:43.953+00,2021-03-15 17:44:15.088+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077907,2021-03-15 17:43:49.391+00,2021-03-15 17:44:28.129+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077910,2021-03-15 17:45:20.586+00,2021-03-15 17:45:51.393+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077911,2021-03-15 18:55:46.378+00,2021-03-15 18:56:31.904+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077914,2021-03-15 19:14:28.845+00,2021-03-15 19:15:07.936+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077916,2021-03-15 19:14:45.602+00,2021-03-15 19:15:49.272+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077918,2021-03-15 19:15:31.022+00,2021-03-15 19:16:01.842+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077920,2021-03-15 19:23:43.235+00,2021-03-15 19:24:14.109+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077925,2021-03-15 20:17:21.935+00,2021-03-15 20:18:30.296+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077927,2021-03-15 20:18:01.945+00,2021-03-15 20:19:00.93+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077930,2021-03-15 20:18:34.996+00,2021-03-15 20:19:05.811+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077931,2021-03-15 20:26:04.569+00,2021-03-15 20:26:35.375+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077934,2021-03-15 20:26:22.532+00,2021-03-15 20:26:38.479+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077936,2021-03-15 20:26:45.554+00,2021-03-15 20:27:23.442+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077938,2021-03-15 20:43:06.475+00,2021-03-15 20:44:07.465+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077941,2021-03-15 20:45:47.811+00,2021-03-15 20:46:29.888+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077943,2021-03-15 20:46:30.792+00,2021-03-15 20:47:01.474+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077946,2021-03-15 20:46:33.056+00,2021-03-15 20:47:04.21+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077948,2021-03-15 20:47:47.37+00,2021-03-15 20:48:25.272+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077951,2021-03-15 20:47:52.133+00,2021-03-15 20:48:52.767+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077953,2021-03-15 20:48:38.79+00,2021-03-15 20:49:09.869+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077954,2021-03-15 20:49:20.213+00,2021-03-15 20:50:28.729+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077955,2021-03-15 20:50:04.545+00,2021-03-15 20:55:24.337+00,use,bedroom,bedhead,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077956,2021-03-15 20:57:24.294+00,2021-03-15 20:57:55.383+00,motion,bedroom,bedroom,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077957,2021-03-15 20:57:48.175+00,2021-03-15 20:58:10.195+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077958,2021-03-15 20:57:40.412+00,2021-03-15 20:58:11.108+00,motion,entrance,entrance,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077959,2021-03-15 21:00:43.833+00,2021-03-15 21:00:59.948+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077960,2021-03-15 21:01:03.019+00,2021-03-15 21:01:19.146+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077961,2021-03-15 21:01:19.503+00,2021-03-15 21:02:36.95+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077962,2021-03-15 21:03:01.391+00,2021-03-15 21:03:43.709+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
7077963,2021-03-15 21:04:00.154+00,2021-03-15 21:04:28.12+00,motion,kitchen,kitchen,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
